match,date,venue,competition,season,competition_type,rugby_pass_url
toulon_vs_agen,2018-09-22,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-agen-at-stade-felix-mayol-on-22092018/2018-2019/stats/
grenoble_vs_perpignan,2018-09-22,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-perpignan-at-stade-des-alpes-on-22092018/2018-2019/stats/
racing_92_vs_castres,2018-09-22,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-castres-at-paris-la-defense-arena-on-22092018/2018-2019/stats/
pau_vs_stade_francais,2018-09-23,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-stade-francais-at-stade-du-hameau-on-23092018/2018-2019/stats/
montpellier_vs_toulouse,2018-09-23,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-toulouse-at-ggl-stadium-on-23092018/2018-2019/stats/
toulouse_vs_castres,2018-09-29,stade_ernest_wallon,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-castres-at-stade-ernest-wallon-on-29092018/2018-2019/stats/
lyon_vs_grenoble,2018-09-29,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-grenoble-at-matmut-stadium-de-gerland-on-29092018/2018-2019/stats/
agen_vs_pau,2018-09-29,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-pau-at-stade-armandie-on-29092018/2018-2019/stats/
perpignan_vs_montpellier,2018-09-29,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-montpellier-at-stade-aime-giral-on-29092018/2018-2019/stats/
bordeaux_begles_vs_la_rochelle_at_matmut,2018-09-29,matmut_atlantique,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/bordeaux-begles-vs-la-rochelle-at-matmut-atlantique-on-29092018/2018-2019/stats/
clermont_auvergne_vs_toulon,2018-09-29,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-toulon-at-stade-marcel-michelin-on-29092018/2018-2019/stats/
stade_francais_vs_racing_92,2018-09-30,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-racing-92-at-stade-jean-bouin-on-30092018/2018-2019/stats/
la_rochelle_vs_clermont_auvergne,2018-10-06,stade_marcel_deflandre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/la-rochelle-vs-clermont-auvergne-at-stade-marcel-deflandre-on-06102018/2018-2019/stats/
racing_92_vs_lyon,2018-10-06,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-lyon-at-paris-la-defense-arena-on-06102018/2018-2019/stats/
pau_vs_perpignan,2018-10-06,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-perpignan-at-stade-du-hameau-on-06102018/2018-2019/stats/
grenoble_vs_bordeaux_begles,2018-10-06,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-bordeaux-begles-at-stade-des-alpes-on-06102018/2018-2019/stats/
toulouse_vs_agen,2018-10-06,stade_ernest_wallon,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-agen-at-stade-ernest-wallon-on-06102018/2018-2019/stats/
castres_vs_stade_francais,2018-10-07,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-stade-francais-at-stade-pierre-fabre-on-07102018/2018-2019/stats/
montpellier_vs_toulon,2018-10-07,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-toulon-at-ggl-stadium-on-07102018/2018-2019/stats/
clermont_auvergne_vs_castres,2018-10-27,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-castres-at-stade-marcel-michelin-on-27102018/2018-2019/stats/
perpignan_vs_toulouse,2018-10-27,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-toulouse-at-stade-aime-giral-on-27102018/2018-2019/stats/
racing_92_vs_pau,2018-10-27,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-pau-at-paris-la-defense-arena-on-27102018/2018-2019/stats/
