match,date,venue,competition,season,competition_type,rugby_pass_url
connacht_vs_racing_92,2021-01-23,the_sportsground,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/connacht-vs-racing-92-at-the-sportsground-on-23012021/2020-2021/stats/
wasps_vs_gwent_dragons,2021-01-23,ricoh_arena,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/wasps-vs-gwent-dragons-at-ricoh-arena-on-23012021/2020-2021/stats/
gloucester_vs_lyon,2021-01-24,kingsholm_stadium,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/gloucester-vs-lyon-at-kingsholm-stadium-on-24012021/2020-2021/stats/
toulouse_vs_ulster,2021-01-24,stade_ernest_wallon,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/toulouse-vs-ulster-at-stade-ernest-wallon-on-24012021/2020-2021/stats/
glasgow_warriors_vs_exeter_chiefs,2021-01-24,scotstoun_stadium,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/glasgow-warriors-vs-exeter-chiefs-at-scotstoun-stadium-on-24012021/2020-2021/stats/
leinster_vs_toulon,2021-04-02,rds_arena,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/leinster-vs-toulon-at-rds-arena-on-02042021/2020-2021/stats/
gloucester_vs_la_rochelle,2021-04-02,kingsholm_stadium,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/gloucester-vs-la-rochelle-at-kingsholm-stadium-on-02042021/2020-2021/stats/
wasps_vs_clermont,2021-04-03,ricoh_arena,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/wasps-vs-clermont-at-ricoh-arena-on-03042021/2020-2021/stats/
munster_vs_toulouse,2021-04-03,thomond_park,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/munster-vs-toulouse-at-thomond-park-on-03042021/2020-2021/stats/
exeter_chiefs_vs_lyon,2021-04-03,sandy_park_stadium,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/exeter-chiefs-vs-lyon-at-sandy-park-stadium-on-03042021/2020-2021/stats/
racing_92_vs_edinburgh,2021-04-04,paris_la_defense_arena,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/racing-92-vs-edinburgh-at-paris-la-defense-arena-on-04042021/2020-2021/stats/
bordeaux_vs_bristol,2021-04-04,stade_chaban_delmas,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/bordeaux-vs-bristol-at-stade-chaban-delmas-on-04042021/2020-2021/stats/
scarlets_vs_sale_sharks,2021-04-04,parc_y_scarlets,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/scarlets-vs-sale-sharks-at-parc-y-scarlets-on-04042021/2020-2021/stats/
la_rochelle_vs_sale_sharks,2021-04-10,stade_marcel_deflandre,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/la-rochelle-vs-sale-sharks-at-stade-marcel-deflandre-on-10042021/2020-2021/stats/
exeter_chiefs_vs_leinster,2021-04-10,sandy_park_stadium,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/exeter-chiefs-vs-leinster-at-sandy-park-stadium-on-10042021/2020-2021/stats/
bordeaux_vs_racing_92,2021-04-11,stade_chaban_delmas,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/bordeaux-vs-racing-92-at-stade-chaban-delmas-on-11042021/2020-2021/stats/
clermont_vs_toulouse,2021-04-11,stadium_marcel_michelin,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/clermont-vs-toulouse-at-stadium-marcel-michelin-on-11042021/2020-2021/stats/
toulouse_vs_bordeaux,2021-05-01,stade_ernest_wallon,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/toulouse-vs-bordeaux-at-stade-ernest-wallon-on-01052021/2020-2021/stats/
la_rochelle_vs_leinster,2021-05-02,stade_marcel_deflandre,european_champions_cup,2020-2021,unknown,https://www.rugbypass.com/live/european-champions-cup/la-rochelle-vs-leinster-at-stade-marcel-deflandre-on-02052021/2020-2021/stats/
