match,date,venue,competition,season,competition_type,rugby_pass_url
connacht_vs_scarlets,2020-11-14,the_sportsground,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/connacht-vs-scarlets-at-the-sportsground-on-14112020/2020-2021/stats/
munster_vs_ospreys,2020-11-15,thomond_park,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/munster-vs-ospreys-at-thomond-park-on-15112020/2020-2021/stats/
zebre_vs_ulster,2020-11-16,stadio_sergio_lanfranchi,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/zebre-vs-ulster-at-stadio-sergio-lanfranchi-on-16112020/2020-2021/stats/
cardiff_blues_vs_benetton_treviso,2020-11-16,cardiff_arms_park,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/cardiff-blues-vs-benetton-treviso-at-cardiff-arms-park-on-16112020/2020-2021/stats/
leinster_vs_edinburgh,2020-11-16,rds_arena,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/leinster-vs-edinburgh-at-rds-arena-on-16112020/2020-2021/stats/
glasgow_warriors_vs_gwent_dragons,2020-12-05,scotstoun_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/glasgow-warriors-vs-gwent-dragons-at-scotstoun-stadium-on-05122020/2020-2021/stats/
ospreys_vs_benetton_treviso,2020-11-22,liberty_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/ospreys-vs-benetton-treviso-at-liberty-stadium-on-22112020/2020-2021/stats/
zebre_vs_connacht,2020-11-22,stadio_sergio_lanfranchi,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/zebre-vs-connacht-at-stadio-sergio-lanfranchi-on-22112020/2020-2021/stats/
leinster_vs_cardiff_blues,2020-11-22,rds_arena,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/leinster-vs-cardiff-blues-at-rds-arena-on-22112020/2020-2021/stats/
ulster_vs_scarlets,2020-11-22,kingspan_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/ulster-vs-scarlets-at-kingspan-stadium-on-22112020/2020-2021/stats/
glasgow_warriors_vs_munster,2020-11-23,scotstoun_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/glasgow-warriors-vs-munster-at-scotstoun-stadium-on-23112020/2020-2021/stats/
gwent_dragons_vs_edinburgh,2021-03-28,rodney_parade,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/gwent-dragons-vs-edinburgh-at-rodney-parade-on-28032021/2020-2021/stats/
benetton_treviso_vs_gwent_dragons,2020-11-29,stadio_comunale_di_monigo,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/benetton-treviso-vs-gwent-dragons-at-stadio-comunale-di-monigo-on-29112020/2020-2021/stats/
cardiff_blues_vs_glasgow_warriors,2020-11-29,cardiff_arms_park,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/cardiff-blues-vs-glasgow-warriors-at-cardiff-arms-park-on-29112020/2020-2021/stats/
munster_vs_zebre,2020-11-30,thomond_park,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/munster-vs-zebre-at-thomond-park-on-30112020/2020-2021/stats/
edinburgh_vs_ulster,2020-11-30,bt_murrayfield_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/edinburgh-vs-ulster-at-bt-murrayfield-stadium-on-30112020/2020-2021/stats/
connacht_vs_ospreys,2021-01-24,the_sportsground,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/connacht-vs-ospreys-at-the-sportsground-on-24012021/2020-2021/stats/
scarlets_vs_leinster,2021-01-30,parc_y_scarlets,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/scarlets-vs-leinster-at-parc-y-scarlets-on-30012021/2020-2021/stats/
gwent_dragons_vs_cardiff_blues,2020-12-26,rodney_parade,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/gwent-dragons-vs-cardiff-blues-at-rodney-parade-on-26122020/2020-2021/stats/
ospreys_vs_scarlets,2020-12-26,parc_y_scarlets,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/ospreys-vs-scarlets-at-parc-y-scarlets-on-26122020/2020-2021/stats/
connacht_vs_ulster,2020-12-27,the_sportsground,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/connacht-vs-ulster-at-the-sportsground-on-27122020/2020-2021/stats/
zebre_vs_benetton_treviso,2021-01-09,stadio_sergio_lanfranchi,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/zebre-vs-benetton-treviso-at-stadio-sergio-lanfranchi-on-09012021/2020-2021/stats/
glasgow_warriors_vs_edinburgh,2021-01-16,scotstoun_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/glasgow-warriors-vs-edinburgh-at-scotstoun-stadium-on-16012021/2020-2021/stats/
munster_vs_leinster,2021-01-23,thomond_park,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/munster-vs-leinster-at-thomond-park-on-23012021/2020-2021/stats/
scarlets_vs_gwent_dragons,2021-01-01,parc_y_scarlets,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/scarlets-vs-gwent-dragons-at-parc-y-scarlets-on-01012021/2020-2021/stats/
cardiff_blues_vs_ospreys,2021-01-01,cardiff_arms_park,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/cardiff-blues-vs-ospreys-at-cardiff-arms-park-on-01012021/2020-2021/stats/
benetton_treviso_vs_zebre,2021-01-02,stadio_comunale_di_monigo,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/benetton-treviso-vs-zebre-at-stadio-comunale-di-monigo-on-02012021/2020-2021/stats/
edinburgh_vs_glasgow_warriors,2021-01-02,bt_murrayfield_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/edinburgh-vs-glasgow-warriors-at-bt-murrayfield-stadium-on-02012021/2020-2021/stats/
ulster_vs_munster,2021-01-02,kingspan_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/ulster-vs-munster-at-kingspan-stadium-on-02012021/2020-2021/stats/
leinster_vs_connacht,2021-01-02,rds_arena,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/leinster-vs-connacht-at-rds-arena-on-02012021/2020-2021/stats/
leinster_vs_ulster,2021-01-08,rds_arena,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/leinster-vs-ulster-at-rds-arena-on-08012021/2020-2021/stats/
gwent_dragons_vs_ospreys,2021-01-09,rodney_parade,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/gwent-dragons-vs-ospreys-at-rodney-parade-on-09012021/2020-2021/stats/
cardiff_blues_vs_scarlets,2021-01-09,tbc,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/cardiff-blues-vs-scarlets-at-tbc-on-09012021/2020-2021/stats/
connacht_vs_munster,2021-01-09,the_sportsground,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/connacht-vs-munster-at-the-sportsground-on-09012021/2020-2021/stats/
zebre_vs_edinburgh,2021-01-23,stadio_sergio_lanfranchi,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/zebre-vs-edinburgh-at-stadio-sergio-lanfranchi-on-23012021/2020-2021/stats/
glasgow_warriors_vs_benetton_treviso,2021-03-27,scotstoun_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/glasgow-warriors-vs-benetton-treviso-at-scotstoun-stadium-on-27032021/2020-2021/stats/
scarlets_vs_cardiff_blues,2021-01-22,parc_y_scarlets,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/scarlets-vs-cardiff-blues-at-parc-y-scarlets-on-22012021/2020-2021/stats/
munster_vs_connacht,2021-03-05,parc_y_scarlets,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/munster-vs-connacht-at-parc-y-scarlets-on-05032021/2020-2021/stats/
zebre_vs_glasgow_warriors,2021-03-06,stadio_sergio_lanfranchi,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/zebre-vs-glasgow-warriors-at-stadio-sergio-lanfranchi-on-06032021/2020-2021/stats/
ospreys_vs_gwent_dragons,2021-03-06,bridgend_rfc,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/ospreys-vs-gwent-dragons-at-bridgend-rfc-on-06032021/2020-2021/stats/
ulster_vs_leinster,2021-03-06,kingspan_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/ulster-vs-leinster-at-kingspan-stadium-on-06032021/2020-2021/stats/
edinburgh_vs_benetton_treviso,2021-03-07,bt_murrayfield_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/edinburgh-vs-benetton-treviso-at-bt-murrayfield-stadium-on-07032021/2020-2021/stats/
glasgow_warriors_vs_ulster,2021-02-19,scotstoun_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/glasgow-warriors-vs-ulster-at-scotstoun-stadium-on-19022021/2020-2021/stats/
gwent_dragons_vs_leinster,2021-02-19,rodney_parade,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/gwent-dragons-vs-leinster-at-rodney-parade-on-19022021/2020-2021/stats/
scarlets_vs_benetton_treviso,2021-02-20,parc_y_scarlets,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/scarlets-vs-benetton-treviso-at-parc-y-scarlets-on-20022021/2020-2021/stats/
ospreys_vs_zebre,2021-02-20,liberty_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/ospreys-vs-zebre-at-liberty-stadium-on-20022021/2020-2021/stats/
edinburgh_vs_munster,2021-02-20,bt_murrayfield_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/edinburgh-vs-munster-at-bt-murrayfield-stadium-on-20022021/2020-2021/stats/
connacht_vs_cardiff_blues,2021-02-20,the_sportsground,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/connacht-vs-cardiff-blues-at-the-sportsground-on-20022021/2020-2021/stats/
benetton_treviso_vs_connacht,2021-02-26,stadio_comunale_di_monigo,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/benetton-treviso-vs-connacht-at-stadio-comunale-di-monigo-on-26022021/2020-2021/stats/
ulster_vs_ospreys,2021-02-26,kingspan_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/ulster-vs-ospreys-at-kingspan-stadium-on-26022021/2020-2021/stats/
cardiff_blues_vs_munster,2021-02-26,cardiff_arms_park,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/cardiff-blues-vs-munster-at-cardiff-arms-park-on-26022021/2020-2021/stats/
edinburgh_vs_scarlets,2021-02-27,bt_murrayfield_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/edinburgh-vs-scarlets-at-bt-murrayfield-stadium-on-27022021/2020-2021/stats/
zebre_vs_gwent_dragons,2021-02-27,stadio_sergio_lanfranchi,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/zebre-vs-gwent-dragons-at-stadio-sergio-lanfranchi-on-27022021/2020-2021/stats/
