match,date,venue,competition,season,competition_type,rugby_pass_url
taranaki_vs_auckland,2020-10-10,tet_stadium_and_events_centre,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/taranaki-vs-auckland-at-tet-stadium-and-events-centre-on-10102020/2020/stats/
wellington_vs_otago,2020-10-10,sky_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/wellington-vs-otago-at-sky-stadium-on-10102020/2020/stats/
waikato_vs_counties_manukau,2020-10-10,fmg_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/waikato-vs-counties-manukau-at-fmg-stadium-on-10102020/2020/stats/
tasman_vs_bay_of_plenty,2020-10-11,tafel_lager_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/tasman-vs-bay-of-plenty-at-tafel-lager-park-on-11102020/2020/stats/
northland_vs_southland,2020-10-11,semenoff_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/northland-vs-southland-at-semenoff-stadium-on-11102020/2020/stats/
hawkes_bay_vs_northland,2020-10-16,mclean_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/hawkes-bay-vs-northland-at-mclean-park-on-16102020/2020/stats/
wellington_vs_north_harbour,2020-10-17,sky_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/wellington-vs-north-harbour-at-sky-stadium-on-17102020/2020/stats/
manawatu_vs_bay_of_plenty,2020-10-17,tbc,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/manawatu-vs-bay-of-plenty-at-tbc-on-17102020/2020/stats/
auckland_vs_tasman,2020-10-17,eden_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/auckland-vs-tasman-at-eden-park-on-17102020/2020/stats/
southland_vs_taranaki,2020-10-17,rugby_park_invercargill,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/southland-vs-taranaki-at-rugby-park-invercargill-on-17102020/2020/stats/
otago_vs_counties_manukau,2020-10-18,forsyth_barr_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/otago-vs-counties-manukau-at-forsyth-barr-stadium-on-18102020/2020/stats/
canterbury_vs_waikato,2020-10-18,orangetheory_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/canterbury-vs-waikato-at-orangetheory-stadium-on-18102020/2020/stats/
otago_vs_northland,2020-10-23,forsyth_barr_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/otago-vs-northland-at-forsyth-barr-stadium-on-23102020/2020/stats/
bay_of_plenty_vs_canterbury,2020-10-24,tauranga_domain,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/bay-of-plenty-vs-canterbury-at-tauranga-domain-on-24102020/2020/stats/
