match,date,venue,competition,season,competition_type,rugby_pass_url
cardiff_blues_vs_pau,2019-12-07,cardiff_arms_park,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/cardiff-blues-vs-pau-at-cardiff-arms-park-on-07122019/2019-2020/stats/
castres_vs_enisei_stm,2019-12-13,stade_pierre_fabre,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/castres-vs-enisei-stm-at-stade-pierre-fabre-on-13122019/2019-2020/stats/
brive_vs_zebre,2019-12-13,stade_amedee_domenech,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/brive-vs-zebre-at-stade-amedee-domenech-on-13122019/2019-2020/stats/
pau_vs_cardiff_blues,2019-12-13,stade_du_hameau,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/pau-vs-cardiff-blues-at-stade-du-hameau-on-13122019/2019-2020/stats/
gwent_dragons_vs_worcester_warriors,2019-12-13,rodney_parade,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/gwent-dragons-vs-worcester-warriors-at-rodney-parade-on-13122019/2019-2020/stats/
bordeaux_vs_agen,2019-12-14,stade_chaban_delmas,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/bordeaux-vs-agen-at-stade-chaban-delmas-on-14122019/2019-2020/stats/
rugby_calvisano_vs_leicester_tigers,2019-12-14,pata_stadium,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/rugby-calvisano-vs-leicester-tigers-at-pata-stadium-on-14122019/2019-2020/stats/
wasps_vs_edinburgh,2019-12-14,ricoh_arena,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/wasps-vs-edinburgh-at-ricoh-arena-on-14122019/2019-2020/stats/
london_irish_vs_toulon,2019-12-14,madejski_stadium,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/london-irish-vs-toulon-at-madejski-stadium-on-14122019/2019-2020/stats/
stade_francais_vs_bristol,2019-12-14,stade_jean_bouin,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/stade-francais-vs-bristol-at-stade-jean-bouin-on-14122019/2019-2020/stats/
scarlets_vs_bayonne,2019-12-14,parc_y_scarlets,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/scarlets-vs-bayonne-at-parc-y-scarlets-on-14122019/2019-2020/stats/
agen_vs_wasps,2020-01-10,stade_armandie,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/agen-vs-wasps-at-stade-armandie-on-10012020/2019-2020/stats/
castres_vs_gwent_dragons,2020-01-10,stade_pierre_fabre,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/castres-vs-gwent-dragons-at-stade-pierre-fabre-on-10012020/2019-2020/stats/
stade_francais_vs_zebre,2020-01-10,stade_jean_bouin,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/stade-francais-vs-zebre-at-stade-jean-bouin-on-10012020/2019-2020/stats/
bayonne_vs_london_irish,2020-01-10,stade_jean_dauger,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/bayonne-vs-london-irish-at-stade-jean-dauger-on-10012020/2019-2020/stats/
bordeaux_vs_edinburgh,2020-01-11,stade_chaban_delmas,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/bordeaux-vs-edinburgh-at-stade-chaban-delmas-on-11012020/2019-2020/stats/
rugby_calvisano_vs_pau,2020-01-11,pata_stadium,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/rugby-calvisano-vs-pau-at-pata-stadium-on-11012020/2019-2020/stats/
bristol_vs_brive,2020-01-11,ashton_gate,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/bristol-vs-brive-at-ashton-gate-on-11012020/2019-2020/stats/
worcester_warriors_vs_enisei_stm,2020-01-11,sixways,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/worcester-warriors-vs-enisei-stm-at-sixways-on-11012020/2019-2020/stats/
scarlets_vs_toulon,2020-01-11,parc_y_scarlets,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/scarlets-vs-toulon-at-parc-y-scarlets-on-11012020/2019-2020/stats/
leicester_tigers_vs_cardiff_blues,2020-01-12,welford_road,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/leicester-tigers-vs-cardiff-blues-at-welford-road-on-12012020/2019-2020/stats/
toulon_vs_bayonne,2020-01-17,stade_felix_mayol,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/toulon-vs-bayonne-at-stade-felix-mayol-on-17012020/2019-2020/stats/
zebre_vs_bristol,2020-01-17,stadio_sergio_lanfranchi,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/zebre-vs-bristol-at-stadio-sergio-lanfranchi-on-17012020/2019-2020/stats/
pau_vs_leicester_tigers,2020-01-17,stade_du_hameau,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/pau-vs-leicester-tigers-at-stade-du-hameau-on-17012020/2019-2020/stats/
gwent_dragons_vs_enisei_stm,2020-01-17,rodney_parade,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/gwent-dragons-vs-enisei-stm-at-rodney-parade-on-17012020/2019-2020/stats/
cardiff_blues_vs_rugby_calvisano,2020-01-17,cardiff_arms_park,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/cardiff-blues-vs-rugby-calvisano-at-cardiff-arms-park-on-17012020/2019-2020/stats/
london_irish_vs_scarlets,2020-01-17,madejski_stadium,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/london-irish-vs-scarlets-at-madejski-stadium-on-17012020/2019-2020/stats/
worcester_warriors_vs_castres,2020-01-17,sixways,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/worcester-warriors-vs-castres-at-sixways-on-17012020/2019-2020/stats/
brive_vs_stade_francais,2020-01-17,stade_amedee_domenech,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/brive-vs-stade-francais-at-stade-amedee-domenech-on-17012020/2019-2020/stats/
wasps_vs_bordeaux,2020-01-18,ricoh_arena,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/wasps-vs-bordeaux-at-ricoh-arena-on-18012020/2019-2020/stats/
edinburgh_vs_agen,2020-01-18,bt_murrayfield_stadium,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/edinburgh-vs-agen-at-bt-murrayfield-stadium-on-18012020/2019-2020/stats/
toulon_vs_scarlets,2020-04-03,stade_felix_mayol,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/toulon-vs-scarlets-at-stade-felix-mayol-on-03042020/2019-2020/stats/
leicester_tigers_vs_castres,2020-04-04,welford_road,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/leicester-tigers-vs-castres-at-welford-road-on-04042020/2019-2020/stats/
bordeaux_vs_edinburgh,2020-04-04,stade_chaban_delmas,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/bordeaux-vs-edinburgh-at-stade-chaban-delmas-on-04042020/2019-2020/stats/
bristol_vs_gwent_dragons,2020-04-05,ashton_gate,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/bristol-vs-gwent-dragons-at-ashton-gate-on-05042020/2019-2020/stats/
bristol_vs_bordeaux,2020-09-25,ashton_gate,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/bristol-vs-bordeaux-at-ashton-gate-on-25092020/2019-2020/stats/
toulon_vs_leicester_tigers,2020-09-26,stade_felix_mayol,challenge_cup,2019-2020,club,https://www.rugbypass.com/live/challenge-cup/toulon-vs-leicester-tigers-at-stade-felix-mayol-on-26092020/2019-2020/stats/
